clip,title,prompt
178,cae al trono,"Style: Satoshi Kon–style anime, cinematic composition, cinematic mood, 2D hand-painted Ghibli touch, fluid motion, film-grade lighting, soft grain. 21:9, 15s. Setting: the location shown in @SalaTrono — match its architecture, materials, colors; lush, detailed, painterly background. A vast cold imperial throne hall. Characters: @StellaTeñida. Shot/lens: she lands among falling shards in a crouch. Camera: impact frame as she lands, shards raining. Motion: very high motion strength, vertiginous and visceral, rapid handheld + whip-pans + impact frames + motion blur, hits land with weight, faces in sharp focus with raw expression. Light: cold throne-hall light, glass glittering down. Action: @StellaTeñida lands hard in a crouch amid the raining glass and rises, glass glittering around her, eyes fixing on the figure ahead. Mood: arrival, charged. Audio: SFX only — a heavy landing, tinkling glass. No music. Negative: no blood, no gore, no guns, no on-screen text, no watermark."
179,"las dos hermanas, cara a cara","Style: Satoshi Kon–style anime, cinematic composition, cinematic mood, 2D hand-painted Ghibli touch, fluid motion, film-grade lighting, soft grain. 21:9, 15s. Setting: the location shown in @SalaTrono — match its architecture, materials, colors; lush, detailed, painterly background. Characters: @StellaTeñida, @SelkaGeneral (grey-blue eyes, scar over her left eye). Shot/lens: wide symmetrical face-off across the hall. Camera: slow, holding the distance between them. Light: cold, both lit from opposite sides. Action: @StellaTeñida rises to face @SelkaGeneral — the General, 21, white, perfect, cold, grey-blue eyes — two sisters across a throne hall for the first time in twenty years, and neither fully knows it. Mood: charged stillness. Audio: SFX only — a low hall hum, distant war. No music. Negative: no blood, no gore, no guns, no on-screen text, no watermark."
180,"""the thief"" / desenfunda","Style: Satoshi Kon–style anime, cinematic composition, cinematic mood, 2D hand-painted Ghibli touch, fluid motion, film-grade lighting, soft grain. 21:9, 15s. Setting: the location shown in @SalaTrono — match its architecture, materials, colors; lush, detailed, painterly background. Characters: @SelkaGeneral (grey-blue eyes, scar over her left eye). Props: @HojaSelka. Shot/lens: Selka draws her light-blade, cold. Camera: push to her unblinking face. Light: blade-light igniting cold on her. Action: @SelkaGeneral ignites her @HojaSelka, unhurried, contemptuous. Dialogue (@SelkaGeneral): ""The thief. Back at the scene of the crime. How considerate."" Mood: ice. Audio: SFX only — a blade igniting. No music. Negative: no blood, no gore, no guns, no on-screen text, no watermark."
181,"""no vine a pelear"" / ataca","Style: Satoshi Kon–style anime, cinematic composition, cinematic mood, 2D hand-painted Ghibli touch, fluid motion, film-grade lighting, soft grain. 21:9, 15s. Setting: the location shown in @SalaTrono — match its architecture, materials, colors; lush, detailed, painterly background. Characters: @StellaTeñida, @SelkaGeneral (grey-blue eyes, scar over her left eye). Shot/lens: Stella's open hands; Selka lunges. Camera: snap from Stella's plea to Selka's strike. Motion: very high motion strength, vertiginous and visceral, rapid handheld + whip-pans + impact frames + motion blur, hits land with weight, faces in sharp focus with raw expression. Light: cold, blade-streak. Action: @StellaTeñida holds her hands open, refusing the fight; @SelkaGeneral answers with a lunge of the blade. Dialogue (@StellaTeñida): ""I didn't come to fight you."" — (@SelkaGeneral): ""Everyone says that before they die."" Mood: the duel begins. Audio: SFX only — a blade swing, her dodge. No music. Negative: no blood, no gore, no guns, no on-screen text, no watermark."
181A,el primer choque de hojas,"Style: Satoshi Kon–style anime, cinematic composition, cinematic mood, 2D hand-painted Ghibli touch, fluid motion, film-grade lighting, soft grain. 21:9, 15s. Setting: the location shown in @SalaTrono — match its architecture, materials, colors; lush, detailed, painterly background. Characters: @StellaTeñida, @SelkaGeneral (grey-blue eyes, scar over her left eye). Props: @HojaSelka. Shot/lens: first blade clash; they lock and spring apart. Camera: snap-zoom on the clash, sparks. Motion: very high motion strength, vertiginous and visceral, rapid handheld + whip-pans + impact frames + motion blur, hits land with weight, faces in sharp focus with raw expression. Light: cold hall, blade-light flaring on contact. Action: @SelkaGeneral's @HojaSelka cracks against @StellaTeñida's guard in a shower of sparks; they lock for a heartbeat, faces inches apart, then spring apart — the duel exploding into motion. Mood: kinetic ignition. Audio: SFX only — a hard blade clash, sparks, two breaths. No music. Negative: no blood, no gore, no guns, no firearms, no on-screen text, no watermark."
182,"el combate (Stella superior, no remata)","Style: Satoshi Kon–style anime, cinematic composition, cinematic mood, 2D hand-painted Ghibli touch, fluid motion, film-grade lighting, soft grain. 21:9, 15s. Setting: the location shown in @SalaTrono — match its architecture, materials, colors; lush, detailed, painterly background. Characters: @StellaTeñida, @SelkaGeneral (grey-blue eyes, scar over her left eye). Props: @HojaSelka. Shot/lens: fast duel; Stella blocks, redirects, disarms her once. Camera: circling whip-pans, the blade flying. Motion: very high motion strength, vertiginous and visceral, rapid handheld + whip-pans + impact frames + motion blur, hits land with weight, faces in sharp focus with raw expression. Light: blade-light streaking the cold hall. Action: @StellaTeñida blocks, parries and redirects — clearly the stronger — and disarms @SelkaGeneral with a spin, the @HojaSelka skittering away; but she does not strike to kill. Mood: restraint as strength. Audio: SFX only — blade clashes, fast footwork, a disarm. No music. Negative: no blood, no gore, no guns, no on-screen text, no watermark."
182A,el intercambio brutal (acción ×2),"Style: Satoshi Kon–style anime, cinematic composition, cinematic mood, 2D hand-painted Ghibli touch, fluid motion, film-grade lighting, soft grain. 21:9, 15s. Setting: the location shown in @SalaTrono — match its architecture, materials, colors; lush, detailed, painterly background. Characters: @StellaTeñida, @SelkaGeneral (grey-blue eyes, scar over her left eye). Shot/lens: a flurry of hand-to-hand after the disarm. Camera: tight whip-pans, impact frames on each block. Motion: very high motion strength, vertiginous and visceral, rapid handheld + whip-pans + impact frames + motion blur, hits land with weight, faces in sharp focus with raw expression. Light: cold, sweat catching light. Action: @SelkaGeneral recovers and they trade a blistering hand-to-hand flurry — Stella absorbing, redirecting, never striking to hurt; two identical fighting styles colliding, neither knowing why they mirror each other. Mood: kinetic, uncanny. Audio: SFX only — fast blocks, grunts, impacts. No music. Negative: no blood, no gore, no guns, no on-screen text, no watermark."
183,"""¿por qué mataste a nuestra madre?""","Style: Satoshi Kon–style anime, cinematic composition, cinematic mood, 2D hand-painted Ghibli touch, fluid motion, film-grade lighting, soft grain. 21:9, 15s. Setting: the location shown in @SalaTrono — match its architecture, materials, colors; lush, detailed, painterly background. Characters: @StellaTeñida, @SelkaGeneral (grey-blue eyes, scar over her left eye). Shot/lens: the question lands; Selka knocks her down. Camera: push to Stella's face on the line, then impact as she's downed. Motion: very high motion strength, vertiginous and visceral, rapid handheld + whip-pans + impact frames + motion blur, hits land with weight, faces in sharp focus with raw expression. Light: cold, blade raised. Action: @StellaTeñida's question cuts deeper than any blow; in her hesitation @SelkaGeneral knocks her to the floor, blade rising. Dialogue (@StellaTeñida): ""Why did you kill our mother?"" — (@SelkaGeneral): ""I've executed hundreds. I don't recall one named 'mother'."" Mood: gut-wound. Audio: SFX only — a hard takedown, her gasp. No music. Negative: no blood, no gore, no guns, no on-screen text, no watermark."
183A,la derriba (impacto),"Style: Satoshi Kon–style anime, cinematic composition, cinematic mood, 2D hand-painted Ghibli touch, fluid motion, film-grade lighting, soft grain. 21:9, 15s. Setting: the location shown in @SalaTrono — match its architecture, materials, colors; lush, detailed, painterly background. Characters: @SelkaGeneral (grey-blue eyes, scar over her left eye), @StellaTeñida. Shot/lens: Selka's takedown; Stella hits the floor hard. Camera: impact frame as Stella slams down, the blade rising. Motion: very high motion strength, vertiginous and visceral, rapid handheld + whip-pans + impact frames + motion blur, hits land with weight, faces in sharp focus with raw expression. Light: cold, a brutal flash. Action: @SelkaGeneral sweeps @StellaTeñida's legs and drives her down; Stella hits the marble hard, the wind knocked out of her, @SelkaGeneral's blade already rising over her. Mood: brutal, breathless. Audio: SFX only — a leg-sweep, a heavy body-slam, a gasp. No music. Negative: no blood, no gore, no guns, no firearms, no on-screen text, no watermark."
184,EL GESTO (el juego de la luz),"Style: Satoshi Kon–style anime, cinematic composition, cinematic mood, 2D hand-painted Ghibli touch, fluid motion, film-grade lighting, soft grain. 21:9, 15s. Setting: the location shown in @SalaTrono — match its architecture, materials, colors; lush, detailed, painterly background. Characters: @StellaTeñida, @SelkaGeneral (grey-blue eyes, scar over her left eye), @Gix. Props: @Brazalete. Shot/lens: cornered, by reflex Stella cups her palm, a spark of Gix toward Selka's forehead. Camera: the chaos slows to a held breath. Light: the one warm spark of @Gix in the cold hall. Action: cornered, by pure reflex @StellaTeñida cups her palm — a spark of @Gix dances in it — and lifts it toward @SelkaGeneral's forehead: the light game from the lab, twenty years buried. Mood: the seed detonating. Audio: SFX only — a soft warm chime cutting the violence. No music. Negative: no blood, no gore, no guns, no on-screen text, no watermark."
185,Selka se congela,"Style: Satoshi Kon–style anime, cinematic composition, cinematic mood, 2D hand-painted Ghibli touch, fluid motion, film-grade lighting, soft grain. 21:9, 15s. Setting: the location shown in @SalaTrono — match its architecture, materials, colors; lush, detailed, painterly background. Characters: @SelkaGeneral (grey-blue eyes, scar over her left eye). Shot/lens: her blade trembles in the air; she freezes. Camera: slow push to her cracking face. Light: the warm spark reflected in grey-blue eyes. Action: @SelkaGeneral freezes mid-strike, the blade shaking — her body remembering the safety of that gesture before her mind can understand why. Mood: the crack opening. Audio: SFX only — a trembling breath, the spark's hum. No music. Negative: no blood, no gore, no guns, no on-screen text, no watermark."
186,"la grieta (""¿por qué conozco eso?"")","Style: Satoshi Kon–style anime, cinematic composition, cinematic mood, 2D hand-painted Ghibli touch, fluid motion, film-grade lighting, soft grain. 21:9, 15s. Setting: the location shown in @SalaTrono — match its architecture, materials, colors; lush, detailed, painterly background. Characters: @SelkaGeneral (grey-blue eyes, scar over her left eye), @StellaTeñida. Shot/lens: primerísimo plano sostenido — the General cracks, a child surfacing. Camera: held, foreheads almost touching. Light: warm spark between them. Action: under the General a child surfaces; @SelkaGeneral's grey-blue eyes well, lost, the cold mask splitting. Dialogue (@SelkaGeneral): ""Why… why do I know that?"" Mood: heartbreak, a hair from waking. Audio: SFX only — her broken whisper. No music. Negative: no blood, no gore, no guns, no on-screen text, no watermark."
187,a un latido de despertar,"Style: Satoshi Kon–style anime, cinematic composition, cinematic mood, 2D hand-painted Ghibli touch, fluid motion, film-grade lighting, soft grain. 21:9, 15s. Setting: the location shown in @SalaTrono — match its architecture, materials, colors; lush, detailed, painterly background. Characters: @StellaTeñida, @SelkaGeneral (grey-blue eyes, scar over her left eye). Shot/lens: the two still, foreheads close — and that nearness terrifies Selka. Camera: held, then a flicker of panic. Light: warm spark, cold around. Action: the two are a single heartbeat from waking the sister — and that nearness terrifies @SelkaGeneral more than any blade. Mood: terror of feeling. Audio: SFX only — two held breaths. No music. Negative: no blood, no gore, no guns, no on-screen text, no watermark."
188,le arranca el Orbe / coma,"Style: Satoshi Kon–style anime, cinematic composition, cinematic mood, 2D hand-painted Ghibli touch, fluid motion, film-grade lighting, soft grain. 21:9, 15s. Setting: the location shown in @SalaTrono — match its architecture, materials, colors; lush, detailed, painterly background. Characters: @SelkaGeneral (grey-blue eyes, scar over her left eye), @StellaTeñida. Props: @Orbe, @LlaveDeLuz. Shot/lens: terrified, Selka rips the Orb from Stella's hand; Stella collapses. Camera: snap + flare as the Orb tears free, then Stella crumpling. Motion: very high motion strength, vertiginous and visceral, rapid handheld + whip-pans + impact frames + motion blur, hits land with weight, faces in sharp focus with raw expression. Light: a blinding flare as the Orb leaves her palm. Action: terrified of her own feeling, @SelkaGeneral grabs Stella's hand and rips the @Orbe out in a blinding flare (only she can — shared blood); @StellaTeñida collapses — coma, not death. Mood: catastrophe. Audio: SFX only — a tearing surge, a body falling. No music. Negative: no blood, no gore, no guns, no on-screen text, no watermark."
188A,el Orbe se arranca (impacto),"Style: Satoshi Kon–style anime, cinematic composition, cinematic mood, 2D hand-painted Ghibli touch, fluid motion, film-grade lighting, soft grain. 21:9, 15s. Setting: the location shown in @SalaTrono — match its architecture, materials, colors; lush, detailed, painterly background. Characters: @SelkaGeneral (grey-blue eyes, scar over her left eye), @StellaTeñida. Props: @Orbe, @LlaveDeLuz. Shot/lens: the Orb tears free in a blinding flare; Stella's body arcs. Camera: slow-mo + impact frame on the tear, then a hard whip. Motion: very high motion strength, vertiginous and visceral, rapid handheld + whip-pans + impact frames + motion blur, hits land with weight, faces in sharp focus with raw expression. Light: a blinding white flare exploding from the palm. Action: @SelkaGeneral wrenches the @Orbe from @StellaTeñida's palm in a blinding white tear; Stella's body arcs and convulses as the light rips out of her — no blood, only a soul-deep wrench of light leaving a body. Mood: catastrophic. Audio: SFX only — a tearing surge, a white-out crack, a body dropping. No music. Negative: no blood, no gore, no guns, no firearms, no on-screen text, no watermark."
189,"Gix entra al corazón / ""la traidora cayó""","Style: Satoshi Kon–style anime, cinematic composition, cinematic mood, 2D hand-painted Ghibli touch, fluid motion, film-grade lighting, soft grain. 21:9, 15s. Setting: the location shown in @SalaTrono — match its architecture, materials, colors; lush, detailed, painterly background. Characters: @StellaTeñida (down), @SelkaGeneral (grey-blue eyes, scar over her left eye), @Gix. Props: @Brazalete. Shot/lens: a spark dives from the bracelet into Stella's chest; Selka, shaking, gives the order. Camera: insert on the spark sinking in, then to Selka's unsteady face. Light: the faint ember glow over Stella's heart. Action: a spark of @Gix dives from the @Brazalete into @StellaTeñida's chest, clutching her failing heart; @SelkaGeneral stands trembling over her, voice not quite her own. Dialogue (@SelkaGeneral): ""Tell them. The traitor fell."" Mood: hollow victory. Audio: SFX only — a soft ember pulse, her shaking voice. No music. Negative: no blood, no gore, no guns, no on-screen text, no watermark."
190,pone el Orbe en la consola,"Style: Satoshi Kon–style anime, cinematic composition, cinematic mood, 2D hand-painted Ghibli touch, fluid motion, film-grade lighting, soft grain. 21:9, 15s. Setting: the location shown in @SalaTrono — match its architecture, materials, colors; lush, detailed, painterly background. The throne console. Characters: @SelkaGeneral (grey-blue eyes, scar over her left eye). Props: @Orbe. Shot/lens: she sets the Orb into the console, expecting the light. Camera: push to her hopeful, brittle face. Light: the Orb's glow on the console. Action: @SelkaGeneral carries the @Orbe to the throne console and sets it in place — about to return the light to Erdia, to be the hero she believes she is. Mood: brittle hope. Audio: SFX only — the Orb seating, a rising hum. No music. Negative: no blood, no gore, no guns, no on-screen text, no watermark."
191,la luz NO vuelve,"Style: Satoshi Kon–style anime, cinematic composition, cinematic mood, 2D hand-painted Ghibli touch, fluid motion, film-grade lighting, soft grain. 21:9, 15s. Setting: the location shown in @SalaTrono — match its architecture, materials, colors; lush, detailed, painterly background. Characters: @SelkaGeneral (grey-blue eyes, scar over her left eye). Shot/lens: the wrong silence; her confusion. Camera: hold, dread building. Light: the expected glow failing to spread. Action: nothing happens. The light does not return; @SelkaGeneral's face falters in a wrong, swelling silence. Mood: dread. Audio: SFX only — a dying hum, silence. No music. Negative: no blood, no gore, no guns, no on-screen text, no watermark."
192,todo tiembla,"Style: Satoshi Kon–style anime, cinematic composition, cinematic mood, 2D hand-painted Ghibli touch, fluid motion, film-grade lighting, soft grain. 21:9, 15s. Setting: the location shown in @SalaTrono — match its architecture, materials, colors; lush, detailed, painterly background. Characters: @SelkaGeneral (grey-blue eyes, scar over her left eye). Shot/lens: the hall shudders; walls folding into bulkheads. Camera: shaking, vertiginous. Motion: very high motion strength, vertiginous and visceral, rapid handheld + whip-pans + impact frames + motion blur, hits land with weight, faces in sharp focus with raw expression. Light: ancient systems waking, cold light spreading. Action: the whole hall shudders — walls fold into bulkheads, the floor becomes deck, ancient engines waking deep below. Mood: wrongness erupting. Audio: SFX only — groaning structure, waking machinery. No music. Negative: no blood, no gore, no guns, no on-screen text, no watermark."
193,espectáculo: el palacio se enciende,"Style: Satoshi Kon–style anime, cinematic composition, cinematic mood, 2D hand-painted Ghibli touch, fluid motion, film-grade lighting, soft grain. 21:9, 15s. Setting: the location shown in @NavePalacio — match its architecture, materials, colors; lush, detailed, painterly background. The palace revealed as a colossal ship, structure igniting. Characters: —. Props: @NavePalacio. Shot/lens: vast spectacle wide as the whole structure lights up. Camera: sweeping reveal of the scale. Light: colossal ship-systems blazing to life. Action: what everyone believed a palace — what the people believed a meteorite — ignites whole: machinery everywhere, the @NavePalacio rising into itself. Mood: awe, horror. Audio: SFX only — titanic machinery, a deep wakening roar. No music. Negative: no blood, no gore, no guns, no on-screen text, no watermark."
194,"""siempre fue una nave""","Style: Satoshi Kon–style anime, cinematic composition, cinematic mood, 2D hand-painted Ghibli touch, fluid motion, film-grade lighting, soft grain. 21:9, 15s. Setting: the location shown in @NavePalacio — match its architecture, materials, colors; lush, detailed, painterly background. Characters: @SelkaGeneral (grey-blue eyes, scar over her left eye). Props: @NavePalacio. Shot/lens: Selka small against the rising machinery. Camera: tilt up the awakening structure. Light: ship-light flooding the hall. Action: the structure climbs around @SelkaGeneral — it was always a ship, every column a strut, every wall a bulkhead. Mood: the floor dropping out of reality. Audio: SFX only — rising machinery, her small gasp. No music. Negative: no blood, no gore, no guns, no on-screen text, no watermark."
195,Selka retrocede con miedo,"Style: Satoshi Kon–style anime, cinematic composition, cinematic mood, 2D hand-painted Ghibli touch, fluid motion, film-grade lighting, soft grain. 21:9, 15s. Setting: the location shown in @SalaTrono — match its architecture, materials, colors; lush, detailed, painterly background. Characters: @SelkaGeneral (grey-blue eyes, scar over her left eye), @Vorthan (O.S.). Shot/lens: Selka backs toward the throne; a voice answers from it. Camera: push to her fear, then to the shadowed throne. Light: cold, the throne in deeper shadow. Action: @SelkaGeneral backs away, afraid for the first time in her life; from the throne a laugh answers in a thousand voices. Dialogue (@SelkaGeneral): ""Majesty… the Orb should bring the light. What is this?"" — (@Vorthan, O.S.): ""The light was never theirs, little one. And it was never yours."" Mood: terror dawning. Audio: SFX only — a laugh in many voices, machinery. No music. Negative: no blood, no gore, no guns, no on-screen text, no watermark."
196,"(reservado / transición al ""Fui yo"")","Style: Satoshi Kon–style anime, cinematic composition, cinematic mood, 2D hand-painted Ghibli touch, fluid motion, film-grade lighting, soft grain. 21:9, 15s. Setting: the location shown in @SalaTrono — match its architecture, materials, colors; lush, detailed, painterly background. Characters: @Vorthan, @SelkaGeneral (grey-blue eyes, scar over her left eye), @StellaTeñida (down). Shot/lens: the King rises from the throne; the hall holds its breath. Camera: slow ominous push to Vorthan rising. Light: cold, his silhouette uncoiling. Action: @Vorthan rises from the throne, unhurried; @StellaTeñida lies dying nearby, @SelkaGeneral frozen — the moment before everything is revealed. Mood: the breath before the blow. Audio: SFX only — slow footsteps, a low thrum. No music. Negative: no blood, no gore, no guns, no on-screen text, no watermark."
197,empieza a cambiar → Vera,"Style: Satoshi Kon–style anime, cinematic composition, cinematic mood, 2D hand-painted Ghibli touch, fluid motion, film-grade lighting, soft grain. 21:9, 15s. Setting: the location shown in @SalaTrono — match its architecture, materials, colors; lush, detailed, painterly background. Characters: @Vorthan → @VeraEncapuchada (grey-blue eyes). Shot/lens: Vorthan's form shifts and resolves into Vera. Camera: slow, unnerving push as the change completes. Light: cold, the face resolving warm-familiar. Action: @Vorthan begins to change — his form flowing — and settles into the shape of @VeraEncapuchada, the mother's face, grey-blue eyes. Mood: dread, the secret breaking. Audio: SFX only — a wet shifting sound, a thousand-voice hush. No music. Negative: no blood, no gore, no guns, no on-screen text, no watermark."
198,"""Vera"" se acerca a Stella","Style: Satoshi Kon–style anime, cinematic composition, cinematic mood, 2D hand-painted Ghibli touch, fluid motion, film-grade lighting, soft grain. 21:9, 15s. Setting: the location shown in @SalaTrono — match its architecture, materials, colors; lush, detailed, painterly background. Characters: ""@VeraEncapuchada"" (grey-blue eyes) (=Vorthan), @StellaTeñida (dying). Shot/lens: the mother's face kneels by the dying daughter, strokes her hair. Camera: slow, tender, monstrous. Light: cold, a false warmth on the face. Action: wearing the mother's face, the thing kneels beside the dying @StellaTeñida and strokes her dark-dyed hair — sweet and monstrous at once. Mood: unbearable cruelty disguised as mercy. Audio: SFX only — a gentle false voice, Stella's failing breath. No music. Negative: no blood, no gore, no guns, no on-screen text, no watermark."
199,Stella ve a su madre,"Style: Satoshi Kon–style anime, cinematic composition, cinematic mood, 2D hand-painted Ghibli touch, fluid motion, film-grade lighting, soft grain. 21:9, 15s. Setting: the location shown in @SalaTrono — match its architecture, materials, colors; lush, detailed, painterly background. Characters: @StellaTeñida (dying). Shot/lens: primerísimo plano — she opens her eyes and sees only her mother. Camera: held, soft. Light: warm in her fading eyes. Action: @StellaTeñida half-opens her eyes one last time — and does not see the monster; she sees her mother. Mood: the cruelest tenderness. Audio: SFX only — a faint breath. No music. Negative: no blood, no gore, no guns, no on-screen text, no watermark."
200,"""mamá… viniste"" / muere en paz","Style: Satoshi Kon–style anime, cinematic composition, cinematic mood, 2D hand-painted Ghibli touch, fluid motion, film-grade lighting, soft grain. 21:9, 15s. Setting: the location shown in @SalaTrono — match its architecture, materials, colors; lush, detailed, painterly background. Characters: @StellaTeñida, ""@VeraEncapuchada"" (grey-blue eyes). Shot/lens: her smile; she closes her eyes and goes. Camera: slow, holding her face. Light: soft, fading. Action: @StellaTeñida smiles, believing her mother came for her, and slips away in peace; the false Vera watches her go. Dialogue (@StellaTeñida): ""Mom… you came."" — (""@VeraEncapuchada""): ""I'm here, my love. Rest."" Mood: devastating peace. Audio: SFX only — a last breath, a soft false voice. No music. Negative: no blood, no gore, no guns, no on-screen text, no watermark."
201,cambia a Marek,"Style: Satoshi Kon–style anime, cinematic composition, cinematic mood, 2D hand-painted Ghibli touch, fluid motion, film-grade lighting, soft grain. 21:9, 15s. Setting: the location shown in @SalaTrono — match its architecture, materials, colors; lush, detailed, painterly background. Characters: ""@Marek"" (=Vorthan), @SelkaGeneral (grey-blue eyes, scar over her left eye). Shot/lens: the form rises and becomes Marek; Selka watches in horror. Camera: slow reveal of the second face. Light: cold. Action: the thing rises and takes a second form — @Marek, the resistance's beloved leader — and @SelkaGeneral watches the people's hero step out of her King. Mood: betrayal compounding. Audio: SFX only — the shifting sound, her horrified breath. No music. Negative: no blood, no gore, no guns, no on-screen text, no watermark."
202,"""no había resistencia, solo yo""","Style: Satoshi Kon–style anime, cinematic composition, cinematic mood, 2D hand-painted Ghibli touch, fluid motion, film-grade lighting, soft grain. 21:9, 15s. Setting: the location shown in @SalaTrono — match its architecture, materials, colors; lush, detailed, painterly background. Characters: ""@Marek"" (=Vorthan). Shot/lens: Marek's smile delivering the truth. Camera: slow push to the smiling face. Light: cold, his eyes wrong. Action: wearing Marek's face, the thing explains how every blow against the resistance always landed. Dialogue (""@Marek""): ""Did you never wonder how the King always knew where to strike the resistance? There was no resistance. Only me. Leading them all to the slaughter."" Mood: total despair. Audio: SFX only — his warm-wrong voice. No music. Negative: no blood, no gore, no guns, no on-screen text, no watermark."
203,la última forma: Selka niña,"Style: Satoshi Kon–style anime, cinematic composition, cinematic mood, 2D hand-painted Ghibli touch, fluid motion, film-grade lighting, soft grain. 21:9, 15s. Setting: the location shown in @SalaTrono — match its architecture, materials, colors; lush, detailed, painterly background. Characters: ""@SelkaNiña"" (grey-blue eyes) (=Vorthan), @SelkaGeneral (grey-blue eyes, scar over her left eye). Shot/lens: the form shrinks into a small white-haired child and turns to the General. Camera: slow, uncanny push. Light: cold, the child-face lit. Action: the thing shrinks into a small child — @SelkaNiña, white hair, grey-blue eyes — and turns that little face toward the General. Mood: the trap's jaws. Audio: SFX only — a child's soft breath, the shifting sound. No music. Negative: no blood, no gore, no guns, no on-screen text, no watermark."
204,"""fui yo, vistiendo tu rostro""","Style: Satoshi Kon–style anime, cinematic composition, cinematic mood, 2D hand-painted Ghibli touch, fluid motion, film-grade lighting, soft grain. 21:9, 15s. Setting: the location shown in @SalaTrono — match its architecture, materials, colors; lush, detailed, painterly background. Characters: ""@SelkaNiña"" (grey-blue eyes), @SelkaGeneral (grey-blue eyes, scar over her left eye). Shot/lens: the child speaks the verdict; the General breaks. Camera: intercut child-face / the General shattering. Light: cold. Action: with that tender little face the thing tells @SelkaGeneral the truth that unmakes her. Dialogue (""@SelkaNiña""): ""It was you who killed her. At least… that's what she believed. Your mother died looking at THIS face, hating you. Because I killed her, little one. Wearing your face."" Mood: annihilating. Audio: SFX only — a child's voice, then a low laugh. No music. Negative: no blood, no gore, no guns, no on-screen text, no watermark."
205,"la nana / ""era mi madre""","Style: Satoshi Kon–style anime, cinematic composition, cinematic mood, 2D hand-painted Ghibli touch, fluid motion, film-grade lighting, soft grain. 21:9, 15s. Setting: the location shown in @SalaTrono — match its architecture, materials, colors; lush, detailed, painterly background. Characters: @SelkaGeneral (grey-blue eyes, scar over her left eye). Shot/lens: primerísimo plano — she hums the lullaby, understands, breaks. Camera: held, devastating. Light: cold, tears catching it. Action: @SelkaGeneral starts to hum the lullaby without meaning to — and finally understands it: her mother's song; she shatters completely. Dialogue (@SelkaGeneral, hummed lullaby breaking out of her): ""…that song. It was hers."" *(then, gutted)* ""It was my mother. It was OUR mother."" Mood: total collapse. Audio: SFX only — a broken hummed lullaby, a sob. No music. Negative: no blood, no gore, no guns, no on-screen text, no watermark."
206,(reacción) Selka mira a Stella muerta,"Style: Satoshi Kon–style anime, cinematic composition, cinematic mood, 2D hand-painted Ghibli touch, fluid motion, film-grade lighting, soft grain. 21:9, 15s. Setting: the location shown in @SalaTrono — match its architecture, materials, colors; lush, detailed, painterly background. Characters: @SelkaGeneral (grey-blue eyes, scar over her left eye), @StellaTeñida (in coma). Shot/lens: Selka's eyes find her fallen sister. Camera: slow push from Selka to Stella's still form. Light: cold, the faint ember glow on Stella's chest. Action: @SelkaGeneral's eyes drop to @StellaTeñida, still on the floor — the sister who crossed a universe for her, whom she just struck down without knowing. Mood: unbearable realization. Audio: SFX only — a faint ember pulse, her ragged breath. No music. Negative: no blood, no gore, no guns, no on-screen text, no watermark."
207,Vorthan ríe / transición,"Style: Satoshi Kon–style anime, cinematic composition, cinematic mood, 2D hand-painted Ghibli touch, fluid motion, film-grade lighting, soft grain. 21:9, 15s. Setting: the location shown in @SalaTrono — match its architecture, materials, colors; lush, detailed, painterly background. Characters: ""@SelkaNiña"" (grey-blue eyes) (=Vorthan). Shot/lens: the child-face laughing, beginning to swell. Camera: push as the small form starts to grow. Light: cold, distorting. Action: the child-thing laughs, and its small shape begins to swell and distort — the disguise ending, the true horror rising. Mood: the turn to the monster. Audio: SFX only — a child's laugh deepening into something vast. No music. Negative: no blood, no gore, no guns, no on-screen text, no watermark."
208,forma real: el Parásito,"Style: Satoshi Kon–style anime, cinematic composition, cinematic mood, 2D hand-painted Ghibli touch, fluid motion, film-grade lighting, soft grain. 21:9, 15s. Setting: the location shown in @SalaTrono — match its architecture, materials, colors; lush, detailed, painterly background. Characters: @Parasito. Shot/lens: contrapicado extremo as the colossal creature unfolds. Camera: tilt up, unable to contain it; the hall shaking. Motion: very high motion strength, vertiginous and visceral, rapid handheld + whip-pans + impact frames + motion blur, hits land with weight, faces in sharp focus with raw expression. Light: the @Parasito glowing with stolen luzagua light, vast and wrong. Action: the disguises fall and the @Parasito takes its true form — a colossal ancient creature of stolen light, filling the throne hall, the structure trembling around it. Mood: apocalyptic awe. Audio: SFX only — a titanic roar, groaning structure. No music. Negative: no blood, no gore, no guns, no on-screen text, no watermark."
208A,el Parásito en pleno (acción ×2),"Style: Satoshi Kon–style anime, cinematic composition, cinematic mood, 2D hand-painted Ghibli touch, fluid motion, film-grade lighting, soft grain. 21:9, 15s. Setting: the location shown in @SalaTrono — match its architecture, materials, colors; lush, detailed, painterly background. Characters: @Parasito, @SelkaGeneral (grey-blue eyes, scar over her left eye). Shot/lens: the creature lashes; Selka tiny beneath it. Camera: vertiginous, debris flying. Motion: very high motion strength, vertiginous and visceral, rapid handheld + whip-pans + impact frames + motion blur, hits land with weight, faces in sharp focus with raw expression. Light: wild stolen-light flares. Action: the @Parasito lashes out, columns of light and debris exploding across the hall; @SelkaGeneral is a speck beneath the thing that emptied her whole world. Mood: overwhelming scale. Audio: SFX only — destruction, a deafening roar. No music. Negative: no blood, no gore, no guns, no on-screen text, no watermark."
